input_file,base_file,temp,shifts,time_step,mineral,multiplier
job270_Ilmenite_100.pqi,Beerling_Clean_V3.pqi,5,300,526083.015,Ilmenite,100
job271_Glass_0.01.pqi,Beerling_Clean_V3.pqi,5,300,526083.015,Glass,0.01
job272_Glass_0.1.pqi,Beerling_Clean_V3.pqi,5,300,526083.015,Glass,0.1
job273_Glass_1.pqi,Beerling_Clean_V3.pqi,5,300,526083.015,Glass,1
job274_Glass_10.pqi,Beerling_Clean_V3.pqi,5,300,526083.015,Glass,10
job275_Glass_100.pqi,Beerling_Clean_V3.pqi,5,300,526083.015,Glass,100
job276_MikeSorghum_0.01.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,MikeSorghum,0.01
job277_MikeSorghum_0.1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,MikeSorghum,0.1
job278_MikeSorghum_1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,MikeSorghum,1
job279_MikeSorghum_10.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,MikeSorghum,10
job280_MikeSorghum_100.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,MikeSorghum,100
job281_Quartz_0.01.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Quartz,0.01
job282_Quartz_0.1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Quartz,0.1
job283_Quartz_1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Quartz,1
job284_Quartz_10.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Quartz,10
job285_Quartz_100.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Quartz,100
job286_Plagioclase_0.01.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Plagioclase,0.01
job287_Plagioclase_0.1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Plagioclase,0.1
job288_Plagioclase_1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Plagioclase,1
job289_Plagioclase_10.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Plagioclase,10
job290_Plagioclase_100.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Plagioclase,100
job291_Apatite_0.01.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Apatite,0.01
job292_Apatite_0.1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Apatite,0.1
job293_Apatite_1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Apatite,1
job294_Apatite_10.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Apatite,10
job295_Apatite_100.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Apatite,100
job296_Diopside_Mn_0.01.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Diopside_Mn,0.01
job297_Diopside_Mn_0.1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Diopside_Mn,0.1
job298_Diopside_Mn_1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Diopside_Mn,1
job299_Diopside_Mn_10.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Diopside_Mn,10
job300_Diopside_Mn_100.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Diopside_Mn,100
job301_Diopside_0.01.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Diopside,0.01
job302_Diopside_0.1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Diopside,0.1
job303_Diopside_1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Diopside,1
job304_Diopside_10.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Diopside,10
job305_Diopside_100.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Diopside,100
job306_Olivine_0.01.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Olivine,0.01
job307_Olivine_0.1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Olivine,0.1
job308_Olivine_1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Olivine,1
job309_Olivine_10.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Olivine,10
job310_Olivine_100.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Olivine,100
job311_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Alkali-feldspar,0.01
job312_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Alkali-feldspar,0.1
job313_Alkali-feldspar_1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Alkali-feldspar,1
job314_Alkali-feldspar_10.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Alkali-feldspar,10
job315_Alkali-feldspar_100.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Alkali-feldspar,100
job316_Montmorillonite_0.01.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Montmorillonite,0.01
job317_Montmorillonite_0.1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Montmorillonite,0.1
job318_Montmorillonite_1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Montmorillonite,1
job319_Montmorillonite_10.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Montmorillonite,10
job320_Montmorillonite_100.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Montmorillonite,100
job321_Ilmenite_0.01.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Ilmenite,0.01
job322_Ilmenite_0.1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Ilmenite,0.1
job323_Ilmenite_1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Ilmenite,1
job324_Ilmenite_10.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Ilmenite,10
job325_Ilmenite_100.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Ilmenite,100
job326_Glass_0.01.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Glass,0.01
job327_Glass_0.1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Glass,0.1
job328_Glass_1.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Glass,1
job329_Glass_10.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Glass,10
job330_Glass_100.pqi,Beerling_Clean_V3.pqi,5,350,450928.298,Glass,100
job331_MikeSorghum_0.01.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,MikeSorghum,0.01
job332_MikeSorghum_0.1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,MikeSorghum,0.1
job333_MikeSorghum_1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,MikeSorghum,1
job334_MikeSorghum_10.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,MikeSorghum,10
job335_MikeSorghum_100.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,MikeSorghum,100
job336_Quartz_0.01.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Quartz,0.01
job337_Quartz_0.1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Quartz,0.1
job338_Quartz_1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Quartz,1
job339_Quartz_10.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Quartz,10
job340_Quartz_100.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Quartz,100
job341_Plagioclase_0.01.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Plagioclase,0.01
job342_Plagioclase_0.1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Plagioclase,0.1
job343_Plagioclase_1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Plagioclase,1
job344_Plagioclase_10.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Plagioclase,10
job345_Plagioclase_100.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Plagioclase,100
job346_Apatite_0.01.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Apatite,0.01
job347_Apatite_0.1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Apatite,0.1
job348_Apatite_1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Apatite,1
job349_Apatite_10.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Apatite,10
job350_Apatite_100.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Apatite,100
job351_Diopside_Mn_0.01.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Diopside_Mn,0.01
job352_Diopside_Mn_0.1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Diopside_Mn,0.1
job353_Diopside_Mn_1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Diopside_Mn,1
job354_Diopside_Mn_10.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Diopside_Mn,10
job355_Diopside_Mn_100.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Diopside_Mn,100
job356_Diopside_0.01.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Diopside,0.01
job357_Diopside_0.1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Diopside,0.1
job358_Diopside_1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Diopside,1
job359_Diopside_10.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Diopside,10
job360_Diopside_100.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Diopside,100
job361_Olivine_0.01.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Olivine,0.01
job362_Olivine_0.1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Olivine,0.1
job363_Olivine_1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Olivine,1
job364_Olivine_10.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Olivine,10
job365_Olivine_100.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Olivine,100
job366_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Alkali-feldspar,0.01
job367_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Alkali-feldspar,0.1
job368_Alkali-feldspar_1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Alkali-feldspar,1
job369_Alkali-feldspar_10.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Alkali-feldspar,10
job370_Alkali-feldspar_100.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Alkali-feldspar,100
job371_Montmorillonite_0.01.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Montmorillonite,0.01
job372_Montmorillonite_0.1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Montmorillonite,0.1
job373_Montmorillonite_1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Montmorillonite,1
job374_Montmorillonite_10.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Montmorillonite,10
job375_Montmorillonite_100.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Montmorillonite,100
job376_Ilmenite_0.01.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Ilmenite,0.01
job377_Ilmenite_0.1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Ilmenite,0.1
job378_Ilmenite_1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Ilmenite,1
job379_Ilmenite_10.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Ilmenite,10
job380_Ilmenite_100.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Ilmenite,100
job381_Glass_0.01.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Glass,0.01
job382_Glass_0.1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Glass,0.1
job383_Glass_1.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Glass,1
job384_Glass_10.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Glass,10
job385_Glass_100.pqi,Beerling_Clean_V3.pqi,5,400,394562.261,Glass,100
job386_MikeSorghum_0.01.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,MikeSorghum,0.01
job387_MikeSorghum_0.1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,MikeSorghum,0.1
job388_MikeSorghum_1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,MikeSorghum,1
job389_MikeSorghum_10.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,MikeSorghum,10
job390_MikeSorghum_100.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,MikeSorghum,100
job391_Quartz_0.01.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Quartz,0.01
job392_Quartz_0.1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Quartz,0.1
job393_Quartz_1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Quartz,1
job394_Quartz_10.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Quartz,10
job395_Quartz_100.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Quartz,100
job396_Plagioclase_0.01.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Plagioclase,0.01
job397_Plagioclase_0.1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Plagioclase,0.1
job398_Plagioclase_1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Plagioclase,1
job399_Plagioclase_10.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Plagioclase,10
job400_Plagioclase_100.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Plagioclase,100
job401_Apatite_0.01.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Apatite,0.01
job402_Apatite_0.1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Apatite,0.1
job403_Apatite_1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Apatite,1
job404_Apatite_10.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Apatite,10
job405_Apatite_100.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Apatite,100
job406_Diopside_Mn_0.01.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Diopside_Mn,0.01
job407_Diopside_Mn_0.1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Diopside_Mn,0.1
job408_Diopside_Mn_1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Diopside_Mn,1
job409_Diopside_Mn_10.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Diopside_Mn,10
job410_Diopside_Mn_100.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Diopside_Mn,100
job411_Diopside_0.01.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Diopside,0.01
job412_Diopside_0.1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Diopside,0.1
job413_Diopside_1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Diopside,1
job414_Diopside_10.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Diopside,10
job415_Diopside_100.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Diopside,100
job416_Olivine_0.01.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Olivine,0.01
job417_Olivine_0.1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Olivine,0.1
job418_Olivine_1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Olivine,1
job419_Olivine_10.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Olivine,10
job420_Olivine_100.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Olivine,100
job421_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Alkali-feldspar,0.01
job422_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Alkali-feldspar,0.1
job423_Alkali-feldspar_1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Alkali-feldspar,1
job424_Alkali-feldspar_10.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Alkali-feldspar,10
job425_Alkali-feldspar_100.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Alkali-feldspar,100
job426_Montmorillonite_0.01.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Montmorillonite,0.01
job427_Montmorillonite_0.1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Montmorillonite,0.1
job428_Montmorillonite_1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Montmorillonite,1
job429_Montmorillonite_10.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Montmorillonite,10
job430_Montmorillonite_100.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Montmorillonite,100
job431_Ilmenite_0.01.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Ilmenite,0.01
job432_Ilmenite_0.1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Ilmenite,0.1
job433_Ilmenite_1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Ilmenite,1
job434_Ilmenite_10.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Ilmenite,10
job435_Ilmenite_100.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Ilmenite,100
job436_Glass_0.01.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Glass,0.01
job437_Glass_0.1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Glass,0.1
job438_Glass_1.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Glass,1
job439_Glass_10.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Glass,10
job440_Glass_100.pqi,Beerling_Clean_V3.pqi,5,450,350722.010,Glass,100
job441_MikeSorghum_0.01.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,MikeSorghum,0.01
job442_MikeSorghum_0.1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,MikeSorghum,0.1
job443_MikeSorghum_1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,MikeSorghum,1
job444_MikeSorghum_10.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,MikeSorghum,10
job445_MikeSorghum_100.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,MikeSorghum,100
job446_Quartz_0.01.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Quartz,0.01
job447_Quartz_0.1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Quartz,0.1
job448_Quartz_1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Quartz,1
job449_Quartz_10.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Quartz,10
job450_Quartz_100.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Quartz,100
job451_Plagioclase_0.01.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Plagioclase,0.01
job452_Plagioclase_0.1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Plagioclase,0.1
job453_Plagioclase_1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Plagioclase,1
job454_Plagioclase_10.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Plagioclase,10
job455_Plagioclase_100.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Plagioclase,100
job456_Apatite_0.01.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Apatite,0.01
job457_Apatite_0.1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Apatite,0.1
job458_Apatite_1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Apatite,1
job459_Apatite_10.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Apatite,10
job460_Apatite_100.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Apatite,100
job461_Diopside_Mn_0.01.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Diopside_Mn,0.01
job462_Diopside_Mn_0.1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Diopside_Mn,0.1
job463_Diopside_Mn_1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Diopside_Mn,1
job464_Diopside_Mn_10.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Diopside_Mn,10
job465_Diopside_Mn_100.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Diopside_Mn,100
job466_Diopside_0.01.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Diopside,0.01
job467_Diopside_0.1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Diopside,0.1
job468_Diopside_1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Diopside,1
job469_Diopside_10.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Diopside,10
job470_Diopside_100.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Diopside,100
job471_Olivine_0.01.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Olivine,0.01
job472_Olivine_0.1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Olivine,0.1
job473_Olivine_1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Olivine,1
job474_Olivine_10.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Olivine,10
job475_Olivine_100.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Olivine,100
job476_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Alkali-feldspar,0.01
job477_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Alkali-feldspar,0.1
job478_Alkali-feldspar_1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Alkali-feldspar,1
job479_Alkali-feldspar_10.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Alkali-feldspar,10
job480_Alkali-feldspar_100.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Alkali-feldspar,100
job481_Montmorillonite_0.01.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Montmorillonite,0.01
job482_Montmorillonite_0.1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Montmorillonite,0.1
job483_Montmorillonite_1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Montmorillonite,1
job484_Montmorillonite_10.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Montmorillonite,10
job485_Montmorillonite_100.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Montmorillonite,100
job486_Ilmenite_0.01.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Ilmenite,0.01
job487_Ilmenite_0.1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Ilmenite,0.1
job488_Ilmenite_1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Ilmenite,1
job489_Ilmenite_10.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Ilmenite,10
job490_Ilmenite_100.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Ilmenite,100
job491_Glass_0.01.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Glass,0.01
job492_Glass_0.1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Glass,0.1
job493_Glass_1.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Glass,1
job494_Glass_10.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Glass,10
job495_Glass_100.pqi,Beerling_Clean_V3.pqi,5,500,315649.809,Glass,100
job496_MikeSorghum_0.01.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,MikeSorghum,0.01
job497_MikeSorghum_0.1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,MikeSorghum,0.1
job498_MikeSorghum_1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,MikeSorghum,1
job499_MikeSorghum_10.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,MikeSorghum,10
job500_MikeSorghum_100.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,MikeSorghum,100
job501_Quartz_0.01.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Quartz,0.01
job502_Quartz_0.1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Quartz,0.1
job503_Quartz_1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Quartz,1
job504_Quartz_10.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Quartz,10
job505_Quartz_100.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Quartz,100
job506_Plagioclase_0.01.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Plagioclase,0.01
job507_Plagioclase_0.1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Plagioclase,0.1
job508_Plagioclase_1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Plagioclase,1
job509_Plagioclase_10.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Plagioclase,10
job510_Plagioclase_100.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Plagioclase,100
job511_Apatite_0.01.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Apatite,0.01
job512_Apatite_0.1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Apatite,0.1
job513_Apatite_1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Apatite,1
job514_Apatite_10.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Apatite,10
job515_Apatite_100.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Apatite,100
job516_Diopside_Mn_0.01.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Diopside_Mn,0.01
job517_Diopside_Mn_0.1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Diopside_Mn,0.1
job518_Diopside_Mn_1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Diopside_Mn,1
job519_Diopside_Mn_10.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Diopside_Mn,10
job520_Diopside_Mn_100.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Diopside_Mn,100
job521_Diopside_0.01.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Diopside,0.01
job522_Diopside_0.1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Diopside,0.1
job523_Diopside_1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Diopside,1
job524_Diopside_10.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Diopside,10
job525_Diopside_100.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Diopside,100
job526_Olivine_0.01.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Olivine,0.01
job527_Olivine_0.1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Olivine,0.1
job528_Olivine_1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Olivine,1
job529_Olivine_10.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Olivine,10
job530_Olivine_100.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Olivine,100
job531_Alkali-feldspar_0.01.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Alkali-feldspar,0.01
job532_Alkali-feldspar_0.1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Alkali-feldspar,0.1
job533_Alkali-feldspar_1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Alkali-feldspar,1
job534_Alkali-feldspar_10.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Alkali-feldspar,10
job535_Alkali-feldspar_100.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Alkali-feldspar,100
job536_Montmorillonite_0.01.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Montmorillonite,0.01
job537_Montmorillonite_0.1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Montmorillonite,0.1
job538_Montmorillonite_1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Montmorillonite,1
job539_Montmorillonite_10.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Montmorillonite,10
job540_Montmorillonite_100.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Montmorillonite,100
job541_Ilmenite_0.01.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Ilmenite,0.01
job542_Ilmenite_0.1.pqi,Beerling_Clean_V3.pqi,10,100,1578249.044,Ilmenite,0.1
